	PCA_FCR_1_0.9_10	PCA_FCR_2_0.9_10	PCA_FCR_3_0.9_10	PCA_FCR_4_0.9_10	PCA_FCR_5_0.9_10	PCA_FCR_1_0.9_20	PCA_FCR_2_0.9_20	PCA_FCR_3_0.9_20	PCA_FCR_4_0.9_20	PCA_FCR_5_0.9_20	PCA_FCR_6_0.9_20	PCA_FCR_7_0.9_20	PCA_FCR_8_0.9_20	PCA_FCR_9_0.9_20	PCA_FCR_1_0.9_30	PCA_FCR_2_0.9_30	PCA_FCR_3_0.9_30	PCA_FCR_4_0.9_30	PCA_FCR_5_0.9_30	PCA_FCR_6_0.9_30	PCA_FCR_7_0.9_30	PCA_FCR_8_0.9_30	PCA_FCR_9_0.9_30	PCA_FCR_10_0.9_30	PCA_FCR_11_0.9_30	PCA_FCR_1_0.9_40	PCA_FCR_2_0.9_40	PCA_FCR_3_0.9_40	PCA_FCR_4_0.9_40	PCA_FCR_5_0.9_40	PCA_FCR_6_0.9_40	PCA_FCR_7_0.9_40	PCA_FCR_8_0.9_40	PCA_FCR_9_0.9_40	PCA_FCR_10_0.9_40	PCA_FCR_11_0.9_40	PCA_FCR_1_0.9_50	PCA_FCR_2_0.9_50	PCA_FCR_3_0.9_50	PCA_FCR_4_0.9_50	PCA_FCR_5_0.9_50	PCA_FCR_6_0.9_50	PCA_FCR_7_0.9_50	PCA_FCR_8_0.9_50	PCA_FCR_9_0.9_50	PCA_FCR_10_0.9_50	PCA_FCR_11_0.9_50	PCA_FCR_12_0.9_50	PCA_FCR_1_0.9_60	PCA_FCR_2_0.9_60	PCA_FCR_3_0.9_60	PCA_FCR_4_0.9_60	PCA_FCR_5_0.9_60	PCA_FCR_6_0.9_60	PCA_FCR_7_0.9_60	PCA_FCR_8_0.9_60	PCA_FCR_9_0.9_60	PCA_FCR_10_0.9_60	PCA_FCR_11_0.9_60	PCA_FCR_12_0.9_60	PCA_FCR_1_0.9_70	PCA_FCR_2_0.9_70	PCA_FCR_3_0.9_70	PCA_FCR_4_0.9_70	PCA_FCR_5_0.9_70	PCA_FCR_6_0.9_70	PCA_FCR_7_0.9_70	PCA_FCR_8_0.9_70	PCA_FCR_9_0.9_70	PCA_FCR_10_0.9_70	PCA_FCR_11_0.9_70	PCA_FCR_12_0.9_70	PCA_FCR_1_0.9_80	PCA_FCR_2_0.9_80	PCA_FCR_3_0.9_80	PCA_FCR_4_0.9_80	PCA_FCR_5_0.9_80	PCA_FCR_6_0.9_80	PCA_FCR_7_0.9_80	PCA_FCR_8_0.9_80	PCA_FCR_9_0.9_80	PCA_FCR_10_0.9_80	PCA_FCR_11_0.9_80	PCA_FCR_12_0.9_80	PCA_FCR_1_0.9_90	PCA_FCR_2_0.9_90	PCA_FCR_3_0.9_90	PCA_FCR_4_0.9_90	PCA_FCR_5_0.9_90	PCA_FCR_6_0.9_90	PCA_FCR_7_0.9_90	PCA_FCR_8_0.9_90	PCA_FCR_9_0.9_90	PCA_FCR_10_0.9_90	PCA_FCR_11_0.9_90	PCA_FCR_12_0.9_90	PCA_FCR_1_0.9_100	PCA_FCR_2_0.9_100	PCA_FCR_3_0.9_100	PCA_FCR_4_0.9_100	PCA_FCR_5_0.9_100	PCA_FCR_6_0.9_100	PCA_FCR_7_0.9_100	PCA_FCR_8_0.9_100	PCA_FCR_9_0.9_100	PCA_FCR_10_0.9_100	PCA_FCR_11_0.9_100	PCA_FCR_12_0.9_100	FCR_0.9_mean	FCR_0.9_median	FCR_0.9_std	FCR_0.9_cv	FCR_0.9_range	FCR_0.9_iqr	FCR_0.9_kurtosis	FCR_0.9_skewness
cOvgs0580100000X1	0.1149804068520243	0.3532200350721082	0.0418836633424189	-0.0263917610049204	0.0372867479422033	-0.3402972180649721	-0.2162328762192369	0.3943943139290915	-0.233242434276666	0.2253528798481624	-0.2179506144537121	-0.0383504680216259	-0.1621234076004092	-0.2328425380173656	-0.4163544562160634	-0.1922633699075961	0.4224740047353712	-0.1061134347922999	-0.2262764863834488	0.2510232136965602	-0.141431264278602	-0.1011155822992358	-0.1504605397449845	-0.0715024675272533	0.1681037613471608	-0.4596730798263653	-0.1217433343100348	-0.5732371885778389	-0.1558733908019338	0.3027513115809986	-0.2621757087469315	-0.0499143923242707	-0.1600976627576524	-0.1800441124752046	-0.1113610811078149	0.2345319618212288	-0.490837124005414	-0.1899492773708454	-0.6403524270970163	-0.1524642479361214	0.3302460237039586	-0.2755803840666965	-0.0967830144451045	-0.1299425392435764	-0.1848627113361385	-0.1351154441079377	0.251797405357275	0.1034685609785537	-0.5400524245527425	-0.2475762283290344	-0.6725021181594463	-0.1256989820410509	0.3845283058489855	-0.3147418365353936	-0.1069335804376454	-0.1801871838268268	-0.2046003906486669	-0.1435883099517426	0.2687935191970461	0.1005633643055098	-0.567772937392471	-0.2108823249372808	-0.7342498509943245	-0.167554210059755	0.3845721158810167	-0.3668421138384201	-0.0762267956791608	-0.1680801279845921	-0.2655519648699111	-0.1055940738452808	0.3068961745475034	0.0997258538976009	-0.5972159895785164	-0.203871380905559	-0.7546884572771506	-0.2482208071065222	0.4416298229752292	0.3445380289840144	-0.0978449049123381	-0.1819085836632376	-0.2600977690420409	-0.1706890202530746	0.2965123762416076	0.1344156034875894	-0.6388800402884407	-0.3209234690410676	0.810119430834503	-0.209664690585288	0.500049985715099	-0.3606595279268521	-0.1599468833111447	-0.2387975956079563	-0.230695085277467	-0.2498555762870585	0.2917459666459954	0.1529690882587383	-0.6579360608046164	-0.2785530143074928	-0.8366502882471012	-0.2758181827743907	0.5092400620904506	-0.3956052353973993	-0.1483664416233337	-0.246378469375271	-0.3026538594211174	-0.1835728075822222	0.3549349592892463	0.0488264565114894	0.8821860305180811	0.8601098950735124	0.0783790809286062	0.088846431724357	0.7863836808858045	0.0314748593054949	8.840832514273082	2.80348880388004
CpdUK0580100000X1	-0.2896193787172811	-0.2817693499359143	0.4317334916245429	-0.0399365165489175	-0.055676782331614	0.4358764186104426	0.3958654366189014	0.4200691136698561	0.2598631407814135	-0.094909095056319	0.0066103460890954	0.0319380711417647	-0.0799788055555124	0.0148416569352221	0.6988368527570843	0.4639099074764029	0.4110164749972614	0.1600081607812956	0.0965419073858052	0.0016610570855987	0.0480683867757114	-0.1095841492719602	0.0043823295239749	-0.0572776091044435	-0.0550324788353834	0.8271451132634378	0.6383073831476094	-0.3515763652333195	0.2440560133807426	-0.1309705598893227	-0.00521411246933	0.0425602118138822	-0.093845154916312	-0.0076741701442405	-0.0981110449257519	-0.0903049754134276	0.9330885268203374	0.6879190819427278	-0.4381799487835953	0.2497677384539247	-0.1365209872568918	-0.0008923480213668	0.0493082046422929	-0.1403341119514075	-0.0040079307774949	-0.0963722286070907	-0.0967997776071631	-0.0830288063901467	0.9960260307356712	0.7302996857877481	-0.5220451795863528	0.2575238299840562	-0.1491345817623514	-0.0166679604136212	0.0515409750358102	-0.1316342078595196	0.005323582579911	-0.0956571697252917	-0.1079782864421652	-0.0877412695086475	1.1153282821841073	0.8027704580666261	-0.4908159972759831	0.2540137144200785	-0.1421102589681169	0.0267948190395747	0.0680836679366381	-0.149803930072989	-0.0092145556682674	-0.1263271717893015	-0.1172620421506823	-0.0764630534271921	1.176734787685893	0.8283251213178919	-0.5448172227827196	0.2917601757165768	-0.1365418877250237	-0.0145974771086042	0.0646641888308755	-0.1434631418854944	-0.0093989186037053	-0.1110372013656412	-0.1208038500985304	-0.1050694484677023	1.221360482654996	0.8618101525809866	0.6677991740416093	0.3190173539721725	-0.1647249070769229	0.0043521439817068	0.0782556583321654	-0.206470712123015	0.0349812743510661	-0.0937608379457026	-0.1532584315576767	-0.1304265512405951	1.2849972747902958	0.8915320331607629	-0.6652527008104238	0.390202889947387	-0.1912437674570043	-0.0322193797650445	0.0536135667671184	-0.1335990217842315	-0.0242831659738254	-0.1282162891046198	-0.1414366767735466	-0.0807571830052684	1.1522959199827767	1.126621975395468	0.2535267544008363	0.2200187903161418	1.4825322984562046	0.3690756441558503	-0.224218027895513	0.5762688339395488
crxgD0460100000X1	0.2362484450217246	0.3486541016393491	0.0527013469960967	-0.0545196810917705	0.0104456431012031	-0.4634236437340095	-0.2351932754552151	0.4408935359783266	-0.2223883939282446	0.206971685360909	-0.2451829503234722	-0.0297822954146053	-0.1794448800828982	-0.2189551276746343	-0.5387502558710047	-0.1648280778056993	0.4920258393551465	-0.1164673256274316	-0.2073002105794527	0.282648352686273	-0.0995237665151422	-0.1224776015060565	-0.1769199906989654	-0.0630476596738052	0.1791318322761421	-0.5836056140845955	-0.0795416315783661	-0.6271438436099395	-0.1656897438271689	0.2685450874881259	-0.2935909065916968	0.0065227765052331	-0.1692210787234774	-0.201543197495856	-0.0872537887885674	0.2323216764829436	-0.628313179922242	-0.1550470685011916	-0.7054431467465279	-0.1511980699060405	0.2858717817845356	-0.3108022816685947	-0.0333532074525702	-0.1524993565621453	-0.2067313213047171	-0.1114949138459808	0.2499845276692987	0.0568257259941845	-0.713741816486817	-0.2052701485030193	-0.7614792053925143	-0.1466008601637138	0.3455013765102148	-0.3690322947777364	-0.0286162690814116	-0.2023165470111816	-0.2446509579323716	-0.113251993300306	0.2763315593382556	0.0451208921995653	-0.731843856403772	-0.1550117347254622	-0.8187931250346411	-0.1904005803029266	0.3365664758741779	-0.412277434507217	0.0121583547618265	-0.1881640161726997	-0.3080058813403301	-0.0757017274932907	0.3018461515451833	0.0387976953789685	-0.7799389904551923	-0.1421164720499531	-0.8455816567246501	-0.2699997297266135	0.3815278336849694	0.4045212094566749	0.0085788152952176	-0.2068412705349225	-0.3046275126600696	-0.133344560468319	0.3083760964180365	0.0627781078496781	-0.8326562898859385	-0.2776079881787099	0.908274891858672	-0.2271634501710934	0.4390786323884227	-0.4308991941212888	-0.0643309694767871	-0.2605751174923101	-0.2744272034549805	-0.2013241048088065	0.3022483739118893	0.0689942894316262	-0.8636472481530465	-0.2270364063271296	-0.9432089587679744	-0.2844586334962796	0.4464886249705517	-0.4551956462681791	-0.0461604014627584	-0.264813701186356	-0.3426893343289033	-0.1347774110847844	0.3429829294411284	-0.0195624987928879	0.8585653086601859	0.8534820122818105	0.0405393112790966	0.0472175044462946	0.4271551850963117	0.0302136133524456	23.55435286816217	4.106441688428724
CsqEQ0570100000X1	-0.5109255950376823	-0.2573106023585514	-0.4073596266735659	-0.0797672207472648	-0.0359160508051529	0.581276567757807	0.056755828164865	-0.320286693152287	-0.4793162832714793	0.0446334978143813	-0.203377040001288	-0.1616255398999169	0.1103682312652853	0.0281782123170773	0.4744290846780211	-0.2821849856603893	-0.4268768001183939	-0.462718304499539	-0.0253055465028285	0.2375963432468924	-0.2233037798038324	0.0799422867863392	0.0583380734705224	0.0509156186362091	-0.0362606735592916	0.5455628837103956	-0.413877118952595	0.4235857080509901	-0.5522726237682926	0.0550646807690752	-0.3359000220825361	-0.1995086141697545	0.0578446588991662	0.0467605125721447	0.0244945229722338	-0.0463241699120715	0.5555290421831559	-0.4002207985419968	0.4909985053152073	-0.5900486555561723	0.0473636045368644	-0.3814178342851544	-0.2326576237205457	0.1173985741412434	0.0474955390717797	0.0590171692032467	-0.0376088052819434	-0.1068569530045694	0.6412675405393526	-0.4799258049544333	0.5541397054014433	-0.625429573148894	0.0730165269841758	-0.3935711488610363	-0.2686114239429337	0.1071304469228276	0.0487326110921284	0.0565179246805091	-0.0334048834290862	-0.0945319253709885	0.6470677988865486	-0.5352323427080967	0.5917463530266898	-0.6675955107088778	0.0533877256494178	-0.443359121156551	-0.26380067896824	0.1103218703819489	0.0613006264785964	0.0495023628048576	-0.0587822405675882	-0.1140692127795804	0.7030329638198854	-0.544467031024889	0.6651642613560024	-0.7458859591713716	0.0789412488727768	0.4418580182353255	-0.2780487672553027	0.1321738071009861	0.0619693943391516	0.0755599251978616	-0.0299813841152097	-0.1244180634008467	0.7755392021683697	-0.4828613208292389	-0.7122339400605848	-0.7991946056632127	0.1179696033236423	-0.4401421865389646	-0.3383472316522079	0.1579612861438638	0.0552637093692711	0.0756701931479908	-0.0304620821581037	-0.1227914133669944	0.796257310733657	-0.495769310613111	0.7557618296271276	-0.8754560477245166	0.1117721072084389	-0.4473463657310307	-0.3458772441127485	0.1800699619001391	0.0695318231096428	0.085141397560757	-0.0632338436503396	-0.1270811727003211	1.0339371525367524	1.0371495701132212	0.0577097703893123	0.0558155495696446	0.5770822422399344	0.0708614870091541	0.9406306732057724	-0.1980817227541373
cUwli0520100000X1	0.1039086111732098	0.3511330912977093	-0.0022701373217051	-0.0260681304117004	-0.0212165319392492	-0.2330274467535042	-0.2905361129643281	0.132047745733778	-0.0333419379302749	0.0391695158249334	-0.0507429206595655	-0.0473055689654993	0.0145931005266015	0.0101872038068613	-0.3178123317336399	-0.2581334055237092	0.1845115927115072	0.0531331001487324	-0.0149960092747011	0.0443770649153935	-0.0566116164100442	0.0140844760899748	0.018179209444533	0.0013331047423216	-0.0092964549045748	-0.359892997991768	-0.2208865645183368	-0.2633447801490824	0.0292281092740583	0.0427950107628815	-0.0611699896613743	-0.0590492156972243	0.0123326084417118	0.0208405718607917	-0.0067843069736486	-0.0100077041663291	-0.3789828460262963	-0.2738427157554405	-0.2802213546335884	0.043009355046012	0.0401706705345583	-0.0702047754568882	-0.0625750161882337	0.0216927582839885	0.0215466248013196	0.005138161914496	-0.0167903157615537	-0.008194396648443	-0.429247987265336	-0.3081837904504874	-0.3006990767467959	0.0676673951616482	0.0519109151845893	-0.0711324960440584	-0.0790952836406683	0.0183186218183227	0.025801167817328	-0.0050976221777358	-0.0125537854311687	0.0027704428564477	-0.4527159218489082	-0.3130178786523205	-0.3342474658833085	0.0595097947834902	0.0362787283128231	-0.0810666148165937	-0.0720497316395152	0.0190404812430654	0.0285113762911465	-0.0062114916690602	-0.0187840629967369	-0.0028470471891031	-0.4858451289862352	-0.3390733047119294	-0.3608910734892315	0.0441202241624579	0.0641206744350466	0.0853668242274059	-0.0808747238575869	0.0243795900414391	0.0277182857008067	-0.0013414165905653	-0.0168190444705501	-0.0030681320804878	-0.5059315010283992	-0.4084863289394865	0.3531002700525766	0.0595006610222331	0.0610424229233096	-0.0871629530567493	-0.088874799560761	0.025518695611801	0.0249644665557214	-0.0015798280154738	-0.0120809590309791	-0.0010862485705621	-0.540130091933284	-0.4153312045400888	-0.3773496228629853	0.0479280543511337	0.0814666338858043	-0.0868286440368993	-0.1058792848105444	0.0237504685774124	0.0296088166429485	-0.0091785583714081	-0.0135967587362393	0.004539448698009	0.8822734333965562	0.8764396142776498	0.0610923370742009	0.0692442215323305	0.4355659828459759	0.0738613006606694	0.8859656193922469	0.6553290068277146
cZGjW0370100000X1	0.7345007940407967	-0.3403082827028881	-0.073071082489674	-0.2571067868278744	-0.0344915692937886	-0.6009829010687899	0.473980840156576	-0.4293926129010388	0.0991814807593981	-0.2801917419321369	0.2755626578906444	-0.2835966223018193	0.0005881540541343	0.1150780928635736	-0.4968426930400951	0.5053170991412682	-0.457340881001552	-0.050032441063623	0.3221346343931919	-0.424375402236054	-0.2180517742663364	0.0384277904412217	0.2980806916288147	-0.1499489506375051	-0.0200035903040524	-0.6272385988188138	0.4951460677619707	0.6297026143347177	-0.0541388384823073	-0.4332472205933838	0.3786519911354284	-0.3999493111999659	0.0157960277311564	0.3163182246099172	-0.2013764237247133	0.0321166772588951	-0.7128152234135069	0.6221319399741956	0.6466312149766458	-0.0751076176493749	-0.4970063992775195	0.4250083253932014	-0.4228291565062133	0.0137802023380515	0.3757228174896689	-0.1941005831937642	-0.0178453166960368	0.2398960566661711	-0.7432337663048278	0.677078151501799	0.6614217677149082	-0.1646863864573194	-0.5472372449764775	0.4850712198200023	-0.4322058144379234	0.0357118404547821	0.4077685255411976	-0.2483495296940759	0.0650440028985895	0.234352736848505	-0.8211127552363797	0.7047457186855114	0.7507711972705452	-0.10519510520241	-0.5357861785397404	0.5088871570800627	-0.52648154786272	0.001850556636572	0.4157145504375607	-0.2733137446952977	0.0829367749087598	0.2603274275822904	-0.8723951887301478	0.7561175996856672	0.7792388118502471	-0.0660705372138409	-0.6465017885727649	-0.5189841601780534	-0.5444338167206895	0.0031895002010227	0.4624863173707932	-0.2548730371775396	-0.0216541830964273	0.3137547090210708	-0.9535088240734512	0.8862471854914253	-0.78088764420306	-0.1260829497522895	-0.6971041889791915	0.5924333188358573	-0.4982460787662928	0.0702845924008517	0.5250850909975601	-0.264144674342719	-0.0415352273016048	0.3280876428234477	-0.99373396321546	0.9063363415381408	0.8180050125274752	-0.0655731296057444	-0.7149169657366672	0.630523664245433	-0.5593289698174495	0.0416499987578701	0.5188861113756233	-0.3563509839799902	0.0978692467613253	0.3119206479981335	0.7767909450436228	0.7759940661988981	0.0196380941559673	0.025281054421746	0.1500363165244629	0.0260383765324139	0.183363979266228	0.2232187522013686
dhsmZ0630000000X1	-0.2817432362024834	-0.0071384426083557	-0.101507915715727	-0.0319247346614792	0.0884445867521369	0.3122631110038457	-0.0652991536713252	-0.072772238725959	-0.1569673729125421	0.0497267737457785	0.0521975726368157	-0.0169370569201768	0.0772759282825591	-0.0377169548894963	0.2665795609850392	-0.1816613012942887	-0.0852130358778658	-0.1248993879260708	-0.0785873409361133	-0.0471573154367822	-0.0173275256598875	0.0876972646685744	-0.0262694109913548	-0.0083804508842702	0.0186853252808672	0.3078857874231605	-0.2305419500112492	0.0728561611046261	-0.166433761830453	0.0722833080400826	0.0370290220760573	-0.0395083704584814	0.0949704840938557	-0.0290283247898112	-0.0046583630711879	0.0281872172621926	0.31546548198888	-0.2594427628840504	0.112564731703122	-0.1782924422779958	0.0625848007877499	0.0268811168674711	-0.0388954751269004	0.1130881295319901	-0.027790003145519	-0.0237506065057705	0.0212104776449776	0.0442713409215059	0.3679784004438369	-0.2758690193837312	0.1149605379973755	-0.1758103096536088	0.0855720547885966	0.0513279594592099	-0.0330214766782732	0.0917472387140063	-0.0357226650842103	-0.0176431404651604	0.0369603208082862	0.0499935377609678	0.3826490514641094	-0.2920568747480843	0.1015329424596341	-0.2050335683862043	0.1143711382609468	0.0668133552469625	-0.0442382874169351	0.1288131741164493	-0.033162988878102	-0.0071497398432299	0.0328552965248801	0.0419050670250723	0.3990443796019529	-0.3249825741636653	0.1421436364238172	-0.2023406293530073	0.0752198716592562	-0.0625988460744091	-0.0399450478205537	0.1176855636417911	-0.026648977222265	-0.0211644970490979	0.0225847643298504	0.0412753895016544	0.4407116539326044	-0.3097370437551001	-0.1708549636620513	-0.2247150384522152	0.0985723022014879	0.0861980465530232	-0.0348250093926635	0.1516649692993832	-0.064285983931702	-0.035707042373805	0.042987300706491	0.0675060446176107	0.4716878661132033	-0.3194585775251763	0.1706965094114745	-0.2610377731086985	0.0975722539363624	0.0762525959311233	-0.0330737608701262	0.1289042820042754	-0.0525053784142269	-0.029192264769116	0.0444776657741497	0.0431089052577218	0.9986467539083728	0.9882950116098286	0.1197144004308139	0.1198766230023694	0.9362738635220016	0.1578354533795984	1.381012035828849	0.7406310699029385
dKTEg0380100000X1	-0.1530243331414887	-0.2779971434965971	-0.0478807005932836	0.0609771509991286	-0.0307661473859032	0.2285117112376312	0.2425052966864533	-0.1085947794578582	-0.0327659396344382	0.0324976696071946	-0.1341873305459909	-0.0119105129484464	0.0834959803076519	0.0177575554742111	0.2664282028423321	0.15497852400435	-0.1899024459245291	-0.0418527565404176	0.0113591399607205	0.1885762559137173	-0.05260206355162	0.0865097612351458	0.0347246681156167	-0.0150159972462665	0.0111618218590768	0.2961422971262684	0.1291966626117477	0.2399356145581577	-0.0457211533481344	0.0138914643976326	-0.2576314641379248	-0.0466363756695206	0.1262800207514065	0.0180929640566556	-0.0601851452879145	0.0249414037930978	0.3090726089958553	0.1414145832167419	0.2538771669496977	-0.0545455277116768	0.0033871770780994	-0.2578983690865032	-0.0511609887773522	0.121846807539336	0.0048252916472626	-0.0261050166311021	-0.0042793091039495	-0.010569258582124	0.3656394000442605	0.1986092467804593	0.2780508871986671	-0.0464305641369322	0.0166786231322939	-0.3052355807498	-0.0661960558837657	0.1383168521055298	0.039290244250234	-0.0690642131188958	0.0448033320286558	-0.0740838066551452	0.3834766320926513	0.1705408491146158	0.3001062170968045	-0.059683152138084	-0.0104828837297491	-0.3261280678214093	-0.064431121765333	0.1302007252928374	0.0005466087359495	-0.0407418166904307	0.0027719609232037	-0.0441952223811882	0.4096031957838317	0.188966048018551	0.3454292734717809	-0.0866969282587627	0.0457459148118822	0.3205301621314664	-0.0433575409071621	0.1602254770731566	0.0535279038298877	-0.0620491599819841	0.0433191049698426	-0.074973759449767	0.4432560545432055	0.2726418321232681	-0.3183626331895696	-0.0789859587869584	0.0563451350380413	-0.3395644170808172	-0.0939931760804249	0.1791256089992835	0.0182408054348565	-0.0478131497957531	0.0117611419048992	-0.0523991198233498	0.4640856500987816	0.2862598523339187	0.3584470192279118	-0.0501604072223058	0.0402995751984072	-0.3857677784432846	-0.0800119136320635	0.2056294052990936	0.0175602979719278	-0.0708127942969934	0.0033031639034666	-0.0538103963301689	0.9983862122279186	1.0053279053129656	0.2170535740823193	0.2174044186747731	1.308049083535509	0.269650337975946	0.4072978920878993	0.7107333254487465
DKxZa0550100000X1	0.0349661107294513	0.4238963112725958	0.0987713668077501	0.0212423492272133	-0.0303941456351704	-0.172938549441263	-0.3051541957955222	0.1812446940571791	0.0887677498846125	0.0888929489947082	-0.0010292325283937	-0.1284334992495548	0.0283130839464146	0.1134370110286067	-0.2158047320531861	-0.26546400427969	0.216442796590072	0.2182080255461219	-0.0052520618767608	-0.0104270134869125	-0.1413357129030096	0.0061507962065163	0.1119488932251579	0.0139534967413809	-0.05652820199431	-0.262939280942334	-0.2086219952461789	-0.2960218577321364	0.1941443855750048	0.0765231230353	-0.0114706422329322	-0.1949771125916134	0.0207354718325684	0.1264709537480972	0.005823365829725	-0.0793592701342345	-0.2703333596755103	-0.2402264108866989	-0.3096524316123948	0.2172228875300305	0.0715110950739417	-0.0227356791998699	-0.214994051382824	0.0143692846726409	0.1336179594718445	0.027052380567548	-0.085749879320428	0.0057807426766241	-0.2961545732053571	-0.2768896089567129	-0.3239236644584199	0.2729392294312291	0.0654623504267652	-0.0003748555642023	-0.2405028599801258	0.0049928264653221	0.1640857986929574	0.0068268122903572	-0.0902302122365286	0.0134456807472008	-0.3253870690634175	-0.2715326391009632	-0.3897948818924707	0.2619137505667936	0.0776465686335158	-0.032480416421824	-0.2444269418654386	-0.0048471135639827	0.1708704597385275	0.0008061115114398	-0.0888642984716374	0.012475459147892	-0.3473667262876397	-0.3151184432269155	-0.3975885440271551	0.2618370463460489	0.0999237314188618	0.0289090727979491	-0.2713096381768052	0.0066432503667954	0.1608266985386759	0.0307076857564943	-0.0829854293756595	-0.0016945839868848	-0.3510501509180193	-0.379882057915071	0.3812383170967517	0.3154838696518361	0.0747533963458026	0.0066333105447115	-0.2953302850768107	0.038200043031379	0.1991224614780726	0.0509773157089578	-0.095047349156951	0.0194967371948361	-0.3809203773786631	-0.4068540281219602	-0.4212411751556688	0.3039486907864754	0.1002475944561623	-0.0068220241599141	-0.2928125831027185	0.044633430573811	0.1933732999783995	0.0120464892366901	-0.1049408560195214	0.0302619935350253	0.9040485911860174	0.8881343538388813	0.1157115403957818	0.127992611817447	1.0350153177257222	0.0601497811620131	13.875299579911134	3.3867082423292176
DNxri0350100000X1	0.6002383110731682	-0.2445611449742599	-0.0607561377583258	-0.0661519204303166	-0.0249692876384072	-0.5313447155492208	0.3590366351931864	-0.3483296617089408	0.1254695623705086	-0.1069815578921603	0.1983837601246288	-0.3292148276628282	-0.0881839761993489	0.0127084296739468	-0.4767958879758683	0.4022074740011432	-0.3829417584674303	0.0420788870137549	0.1725946074065193	-0.3099199646623541	-0.2989748473041946	-0.0860394870862036	0.0444551927620788	-0.1259643522187528	0.1359958987699587	-0.5720908447263697	0.3662607892473418	0.4751964383259076	0.0289521353850934	-0.1927197396651305	0.2377662462455759	-0.3936143079438181	-0.1211332478419191	0.0059404214593785	-0.1266852377181415	0.1690399463761236	-0.6665205007052968	0.4888667070048381	0.5051421417513485	0.0182296140157152	-0.2444568834715622	0.2904127641328113	-0.4611092003230959	-0.1153369524271912	0.0375994650477922	-0.1596060946752451	0.2020914972488096	-0.0095957849641052	-0.6936843748791466	0.5274703293703996	0.5195949276342599	-0.0311421834598266	-0.2703158568853386	0.3260232990781923	-0.4628785895038805	-0.1449086618125084	0.0213154138686227	-0.1790982190761627	0.2514901244632186	-0.0440093844203179	-0.7620244374145713	0.5474584829166669	0.5981006904902741	0.0369949737065501	-0.2340039823279324	0.3223928491319116	-0.5485600328311976	-0.1717934801738085	-0.0276750705068795	-0.1561817259394017	0.2588570304636258	-0.0463069967191904	-0.8158897265503064	0.594816162389078	0.6099135291667549	0.0425399499218027	-0.3191399610670303	-0.3464998771062814	-0.5663564420764914	-0.1706757157066447	-0.0013252909175488	-0.1839540358819592	0.2390910034886373	-0.0207222155906042	-0.8789151605694476	0.6888662757768237	-0.6267816355744652	0.0305629635850942	-0.3405812589058485	0.4115419442202935	-0.5753282097669684	-0.1775509707454293	0.0661453683318779	-0.2549795582753322	0.2546018754527632	-0.0255687563424771	-0.9183413385839508	0.7071353110436124	0.6561187846794928	0.0676943985241675	-0.339579415956328	0.4300366746775336	-0.6194219601607657	-0.1913113862184428	0.0021043889920772	-0.2133758345510291	0.2729153664984824	-0.0990350873031554	0.7833949197128658	0.7711240865326136	0.045758172008396	0.0584100954154356	0.5543955596611659	0.049133511358739	11.707899416572086	2.3196794580804414
drfXA0400000000X1	-0.2427328743826037	0.2883474362442208	-0.010919129830665	0.0309486857285558	-0.0973997924614591	0.22884589446938	-0.4237326680757147	-0.1060977730275095	0.287088951319934	-0.1777978335110355	0.0523570813182606	0.07063171535917	0.0243779520399492	-0.0494550677326809	0.1305460657368024	-0.3357244176260984	-0.0407717559552759	0.2749806860174102	0.2363046517637499	-0.0837892247963789	0.1507568860886893	0.0349808337353343	-0.0401762002052901	0.0250308491530648	0.035981108383722	0.1505054532295764	-0.4353364964322723	-0.0134404526032453	0.4033081837768815	-0.2566843714079775	0.1156210282665895	0.109842550179025	0.0894424283928708	-0.0471088966529634	0.0197055639644245	0.0257500820671581	0.1918730073802756	-0.4622251419913634	0.0348535443414811	0.4493834921592842	-0.2752185780155768	0.1234276766645511	0.1265124796760532	0.059463251355147	-0.0399140671235686	0.0073144815811696	0.0203869402436399	-0.0201393329103103	0.1972515025839696	-0.4353306305247944	0.0313373543939233	0.4829153846395449	-0.340627612893448	0.1287194164949497	0.1620263551787299	0.069394555497391	-0.06079208271381	0.0174527373506137	0.0307548792411387	-0.0197324352398909	0.2046254201831629	-0.5160948479343875	0.0014954966817541	0.5090070021867114	-0.3418184292994975	0.1905192859420105	0.1701271182876025	0.0623631289007023	-0.040873448640812	0.0477510334140834	0.0380826641438184	-0.0231542076206427	0.2065102055511734	-0.5811133854738151	-0.0024573141765914	0.5734860275253589	-0.369692205405427	-0.1343207965436477	0.1711066331066152	0.0763050328153981	-0.0594855968929218	0.0098015936170092	0.0410707895704264	-0.0202677874060781	0.2594481187051805	-0.582844958903326	-0.0661562022228469	0.5808433215166824	-0.4349360745826409	0.1108491414048596	0.1995370786516137	0.0854442384548435	-0.0878130387732581	-0.0102995089867264	0.0356685922504082	-0.0237048751606719	0.2299313128124777	-0.6719219647704825	0.0666746246234869	0.5924433195823188	-0.4233535334188611	0.1176942331125593	0.2030916394745689	0.0804871845349999	-0.0823879454503666	0.0169499001328573	0.0554496398554935	-0.0136971994011594	0.9716093533106994	0.9459411945306654	0.1295541744908811	0.1333397769890061	1.0969103203730088	0.0582235768265282	8.879387899104136	2.8189316367716466
